Record_ID,Month,Installation,Building_Number,Region,Housing_Type,Design_Category_Code,Total_Beds,Occupied_Beds,Vacant_Beds,Net_Use_Percent,Condition_Score,Open_Work_Orders,Priority_Level,Data_Quality_Flag
2088,2025-12-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,175,25,87.5,82,9,Low,Cleaned
2089,2025-12-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,251,49,83.67,71,10,Medium,Cleaned
2090,2025-12-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,83,37,69.17,61,7,High,Cleaned
2091,2025-12-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,158,22,87.78,87,2,Low,Cleaned
2092,2025-12-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,94,56,62.67,65,15,High,Cleaned
2093,2025-12-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,68,12,85.0,86,15,Low,Cleaned
2094,2025-12-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,66,34,66.0,74,15,High,Cleaned
2095,2025-12-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,73,7,91.25,91,7,Low,Cleaned
2096,2025-12-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,64,36,64.0,59,16,High,Cleaned
2097,2025-12-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,113,7,94.17,85,8,Low,Cleaned
2098,2025-12-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,118,2,98.33,93,6,Low,Cleaned
2099,2025-12-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,141,9,94.0,67,14,Low,Cleaned
2100,2025-12-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,162,18,90.0,97,0,Low,Cleaned
2101,2025-12-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,145,55,72.5,88,11,Medium,Cleaned
2102,2025-12-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,70,30,70.0,59,18,Medium,Cleaned
2103,2025-12-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,57,23,71.25,69,13,Medium,Cleaned
2104,2025-12-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,126,24,84.0,95,9,Medium,Cleaned
2105,2025-12-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,104,46,69.33,57,26,High,Cleaned
2106,2025-12-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,72,28,72.0,72,19,Medium,Cleaned
2107,2025-12-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,192,108,64.0,63,13,High,Cleaned
2108,2025-12-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,231,69,77.0,85,16,Medium,Cleaned
2109,2025-12-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,144,6,96.0,97,7,Low,Cleaned
2110,2025-12-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,175,25,87.5,84,5,Low,Cleaned
2111,2025-12-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,78,2,97.5,96,14,Low,Cleaned
2112,2025-12-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,65,15,81.25,76,12,Medium,Cleaned
2113,2025-12-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,141,9,94.0,89,8,Low,Cleaned
2114,2025-12-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,92,28,76.67,72,11,Medium,Cleaned
2115,2025-12-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,104,46,69.33,59,14,High,Cleaned
2116,2025-12-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,95,5,95.0,89,7,Low,Cleaned
2117,2025-12-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,74,26,74.0,70,10,Medium,Cleaned
2118,2025-12-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,155,95,62.0,68,22,High,Cleaned
2119,2025-12-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,60,20,75.0,55,22,Medium,Cleaned
2120,2025-12-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,143,37,79.44,84,17,Medium,Cleaned
2121,2025-12-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,224,26,89.6,90,16,Medium,Cleaned
2122,2025-12-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,238,62,79.33,73,13,Medium,Cleaned
2123,2025-12-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,66,14,82.5,89,9,Medium,Cleaned
2124,2025-12-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,182,18,91.0,92,15,Low,Cleaned
2125,2025-12-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,118,2,98.33,87,10,Low,Cleaned
2126,2025-12-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,102,18,85.0,59,3,Low,Cleaned
2127,2025-12-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,126,24,84.0,91,9,Medium,Cleaned
2128,2025-12-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,74,6,92.5,81,13,Low,Cleaned
2129,2025-12-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,153,47,76.5,68,12,Medium,Cleaned
2130,2025-12-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,150,50,75.0,80,21,Medium,Cleaned
2131,2025-12-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,151,29,83.89,59,23,Medium,Cleaned
2132,2025-12-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,266,34,88.67,91,6,Low,Cleaned
2133,2025-12-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,92,8,92.0,87,9,Low,Cleaned
2134,2025-12-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,85,35,70.83,59,16,Medium,Cleaned
2135,2025-12-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,156,44,78.0,83,6,Medium,Cleaned
2136,2025-12-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,159,21,88.33,96,0,Low,Cleaned
2137,2025-12-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,75,5,93.75,90,13,Low,Cleaned
2138,2025-12-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,67,33,67.0,63,6,High,Cleaned
2139,2025-12-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,92,8,92.0,90,10,Low,Cleaned
2140,2025-12-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,139,41,77.22,68,7,Medium,Cleaned
2141,2025-12-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,143,57,71.5,95,16,Medium,Cleaned
2142,2025-12-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,210,90,70.0,58,19,Medium,Cleaned
2143,2025-12-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,177,73,70.8,57,19,Medium,Cleaned
2144,2025-12-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,155,45,77.5,95,5,Medium,Cleaned
2145,2025-12-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,89,31,74.17,90,3,Medium,Cleaned
2146,2025-12-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,167,83,66.8,62,6,High,Cleaned
2147,2025-12-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,93,27,77.5,78,8,Medium,Cleaned
2148,2025-12-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,72,48,60.0,57,16,High,Cleaned
2149,2025-12-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,143,57,71.5,57,13,Medium,Cleaned
2150,2025-12-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,147,3,98.0,97,10,Low,Cleaned
2151,2025-12-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,189,11,94.5,81,9,Low,Cleaned
2152,2025-12-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,104,16,86.67,70,17,Medium,Cleaned
2153,2026-01-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,69,31,69.0,72,10,High,Cleaned
2154,2026-01-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,147,3,98.0,61,14,Low,Cleaned
2155,2026-01-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,76,24,76.0,57,16,Medium,Cleaned
2156,2026-01-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,95,5,95.0,87,4,Low,Cleaned
2157,2026-01-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,65,15,81.25,96,13,Medium,Cleaned
2158,2026-01-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,227,23,90.8,92,0,Low,Cleaned
2159,2026-01-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,61,19,76.25,65,14,Medium,Cleaned
2160,2026-01-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,205,45,82.0,64,17,Medium,Cleaned
2161,2026-01-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,172,28,86.0,79,12,Low,Cleaned
2162,2026-01-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,185,15,92.5,93,2,Low,Cleaned
2163,2026-01-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,63,17,78.75,89,4,Medium,Cleaned
2164,2026-01-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,165,85,66.0,73,17,High,Cleaned
2165,2026-01-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,167,33,83.5,59,19,Medium,Cleaned
2166,2026-01-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,100,50,66.67,60,13,High,Cleaned
2167,2026-01-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,81,19,81.0,84,16,Medium,Cleaned
2168,2026-01-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,174,26,87.0,77,20,Medium,Cleaned
2169,2026-01-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,148,32,82.22,98,5,Medium,Cleaned
2170,2026-01-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,63,37,63.0,65,8,High,Cleaned
2171,2026-01-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,121,29,80.67,79,10,Medium,Cleaned
2172,2026-01-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,100,50,66.67,58,9,High,Cleaned
2173,2026-01-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,68,12,85.0,80,10,Low,Cleaned
2174,2026-01-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,98,2,98.0,91,11,Low,Cleaned
2175,2026-01-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,146,54,73.0,86,11,Medium,Cleaned
2176,2026-01-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,206,94,68.67,63,23,High,Cleaned
2177,2026-01-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,151,29,83.89,82,8,Medium,Cleaned
2178,2026-01-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,176,74,70.4,63,8,Medium,Cleaned
2179,2026-01-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,254,46,84.67,58,27,High,Cleaned
2180,2026-01-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,90,30,75.0,98,5,Medium,Cleaned
2181,2026-01-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,88,12,88.0,93,5,Low,Cleaned
2182,2026-01-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,149,31,82.78,55,23,Medium,Cleaned
2183,2026-01-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,85,15,85.0,89,19,Medium,Cleaned
2184,2026-01-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,169,31,84.5,82,9,Medium,Cleaned
2185,2026-01-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,244,56,81.33,71,10,Medium,Cleaned
2186,2026-01-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,106,14,88.33,61,19,Medium,Cleaned
2187,2026-01-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,149,31,82.78,87,8,Medium,Cleaned
2188,2026-01-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,100,50,66.67,65,16,High,Cleaned
2189,2026-01-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,58,22,72.5,86,10,Medium,Cleaned
2190,2026-01-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,75,25,75.0,74,15,Medium,Cleaned
2191,2026-01-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,78,2,97.5,91,12,Low,Cleaned
2192,2026-01-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,71,29,71.0,59,13,Medium,Cleaned
2193,2026-01-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,99,21,82.5,85,10,Medium,Cleaned
2194,2026-01-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,113,7,94.17,93,5,Low,Cleaned
2195,2026-01-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,100,50,66.67,67,15,High,Cleaned
2196,2026-01-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,176,4,97.78,97,16,Medium,Cleaned
2197,2026-01-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,190,10,95.0,88,4,Low,Cleaned
2198,2026-01-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,87,13,87.0,59,12,Low,Cleaned
2199,2026-01-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,56,24,70.0,69,16,Medium,Cleaned
2200,2026-01-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,115,35,76.67,95,11,Medium,Cleaned
2201,2026-01-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,106,44,70.67,57,19,Medium,Cleaned
2202,2026-01-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,71,29,71.0,72,17,Medium,Cleaned
2203,2026-01-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,239,61,79.67,63,13,Medium,Cleaned
2204,2026-01-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,285,15,95.0,85,0,Low,Cleaned
2205,2026-01-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,143,7,95.33,97,6,Low,Cleaned
2206,2026-01-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,154,46,77.0,84,11,Medium,Cleaned
2207,2026-01-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,77,3,96.25,96,3,Low,Cleaned
2208,2026-01-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,64,16,80.0,76,12,Medium,Cleaned
2209,2026-01-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,137,13,91.33,89,15,Low,Cleaned
2210,2026-01-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,89,31,74.17,72,20,Medium,Cleaned
2211,2026-01-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,89,61,59.33,59,18,High,Cleaned
2212,2026-01-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,70,30,70.0,89,9,Medium,Cleaned
2213,2026-01-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,85,15,85.0,70,24,Medium,Cleaned
2214,2026-01-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,194,56,77.6,68,10,Medium,Cleaned
2215,2026-01-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,65,15,81.25,55,17,Medium,Cleaned
2216,2026-01-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,155,25,86.11,84,15,Low,Cleaned
2217,2026-01-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,245,5,98.0,90,0,Low,Cleaned
2218,2026-01-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,240,60,80.0,73,13,Medium,Cleaned
2219,2026-01-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,61,19,76.25,89,1,Medium,Cleaned
2220,2026-01-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,177,23,88.5,92,6,Low,Cleaned
2221,2026-01-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,95,25,79.17,87,9,Medium,Cleaned
2222,2026-01-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,83,37,69.17,59,16,High,Cleaned
2223,2026-01-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,147,3,98.0,91,8,Low,Cleaned
2224,2026-01-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,78,2,97.5,81,17,Medium,Cleaned
2225,2026-01-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,173,27,86.5,68,10,Low,Cleaned
2226,2026-01-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,160,40,80.0,80,6,Medium,Cleaned
2227,2026-01-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,138,42,76.67,59,16,Medium,Cleaned
2228,2026-01-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,279,21,93.0,91,10,Low,Cleaned
2229,2026-01-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,88,12,88.0,87,7,Low,Cleaned
2230,2026-01-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,75,45,62.5,59,14,High,Cleaned
2231,2026-01-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,183,17,91.5,83,9,Low,Cleaned
2232,2026-01-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,163,17,90.56,96,11,Low,Cleaned
2233,2026-01-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,74,6,92.5,90,1,Low,Cleaned
2234,2026-01-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,74,26,74.0,63,11,Medium,Cleaned
2235,2026-01-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,87,13,87.0,90,10,Low,Cleaned
2236,2026-01-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,148,32,82.22,68,22,Medium,Cleaned
2237,2026-01-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,171,29,85.5,95,6,Low,Cleaned
2238,2026-01-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,233,67,77.67,58,21,Medium,Cleaned
2239,2026-01-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,153,97,61.2,57,20,High,Cleaned
2240,2026-01-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,194,6,97.0,95,6,Low,Cleaned
2241,2026-01-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,102,18,85.0,90,12,Low,Cleaned
2242,2026-01-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,196,54,78.4,62,18,Medium,Cleaned
2243,2026-01-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,90,30,75.0,78,3,Medium,Cleaned
2244,2026-01-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,85,35,70.83,57,15,Medium,Cleaned
2245,2026-01-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,152,48,76.0,57,13,Medium,Cleaned
2246,2026-01-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,147,3,98.0,97,9,Low,Cleaned
2247,2026-01-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,152,48,76.0,81,15,Medium,Cleaned
2249,2026-02-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,82,18,82.0,72,13,Medium,Cleaned
2250,2026-02-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,97,53,64.67,61,19,High,Cleaned
2251,2026-02-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,71,29,71.0,57,13,Medium,Cleaned
2252,2026-02-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,69,31,69.0,87,11,High,Cleaned
2253,2026-02-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,74,6,92.5,96,8,Low,Cleaned
2254,2026-02-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,245,5,98.0,92,0,Low,Cleaned
2255,2026-02-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,71,9,88.75,65,22,Medium,Cleaned
2256,2026-02-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,163,87,65.2,64,20,High,Cleaned
2257,2026-02-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,149,51,74.5,79,6,Medium,Cleaned
2258,2026-02-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,177,23,88.5,93,17,Medium,Cleaned
2259,2026-02-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,73,7,91.25,89,9,Low,Cleaned
2260,2026-02-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,221,29,88.4,73,10,Low,Cleaned
2261,2026-02-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,175,25,87.5,59,24,Medium,Cleaned
2262,2026-02-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,116,34,77.33,60,12,Medium,Cleaned
2263,2026-02-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,96,4,96.0,84,11,Low,Cleaned
2264,2026-02-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,176,24,88.0,77,17,Medium,Cleaned
2265,2026-02-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,173,7,96.11,98,2,Low,Cleaned
2266,2026-02-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,90,10,90.0,65,16,Medium,Cleaned
2267,2026-02-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,129,21,86.0,79,14,Low,Cleaned
2268,2026-02-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,113,37,75.33,58,20,Medium,Cleaned
2269,2026-02-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,68,12,85.0,80,10,Low,Cleaned
2270,2026-02-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,83,17,83.0,91,6,Medium,Cleaned
2271,2026-02-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,166,34,83.0,86,14,Medium,Cleaned
2272,2026-02-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,213,87,71.0,63,15,Medium,Cleaned
2273,2026-02-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,149,31,82.78,82,13,Medium,Cleaned
2274,2026-02-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,202,48,80.8,63,25,Medium,Cleaned
2275,2026-02-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,174,126,58.0,58,15,High,Cleaned
2276,2026-02-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,117,3,97.5,98,0,Low,Cleaned
2277,2026-02-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,98,2,98.0,93,7,Low,Cleaned
2278,2026-02-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,113,67,62.78,55,22,High,Cleaned
2279,2026-02-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,66,34,66.0,89,10,High,Cleaned
2280,2026-02-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,148,52,74.0,82,10,Medium,Cleaned
2281,2026-02-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,247,53,82.33,71,17,Medium,Cleaned
2282,2026-02-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,93,27,77.5,61,26,High,Cleaned
2283,2026-02-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,157,23,87.22,87,8,Low,Cleaned
2284,2026-02-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,132,18,88.0,65,14,Low,Cleaned
2285,2026-02-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,72,8,90.0,86,0,Low,Cleaned
2286,2026-02-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,85,15,85.0,74,12,Low,Cleaned
2287,2026-02-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,67,13,83.75,91,5,Medium,Cleaned
2288,2026-02-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,82,18,82.0,59,6,Medium,Cleaned
2289,2026-02-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,118,2,98.33,85,16,Medium,Cleaned
2290,2026-02-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,112,8,93.33,93,17,Medium,Cleaned
2291,2026-02-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,119,31,79.33,67,10,Medium,Cleaned
2292,2026-02-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,176,4,97.78,97,0,Low,Cleaned
2293,2026-02-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,186,14,93.0,88,15,Low,Cleaned
2294,2026-02-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,78,22,78.0,59,9,Medium,Cleaned
2295,2026-02-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,64,16,80.0,69,13,Medium,Cleaned
2296,2026-02-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,125,25,83.33,95,0,Medium,Cleaned
2297,2026-02-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,89,61,59.33,57,14,High,Cleaned
2298,2026-02-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,90,10,90.0,72,27,High,Cleaned
2299,2026-02-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,249,51,83.0,63,11,Medium,Cleaned
2300,2026-02-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,244,56,81.33,85,15,Medium,Cleaned
2301,2026-02-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,146,4,97.33,97,9,Low,Cleaned
2302,2026-02-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,175,25,87.5,84,16,Medium,Cleaned
2303,2026-02-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,78,2,97.5,96,7,Low,Cleaned
